Model,location,target_end_date,wis,horizon,reference_date,baseline,wis_baseline,wis_ratio
MIGHTE-Nsemble,30,2023-10-28,1.9015035349356737,2,2023-10-14,FluSight-baseline,2.8562205528577005,0.6657411427955677
MOBS-GLEAM_FLUH,30,2023-10-28,7.272768260869566,2,2023-10-14,FluSight-baseline,2.8562205528577005,2.5462908505412964
CEPH-Rtrend_fluH,31,2023-10-28,3.1970630434782628,2,2023-10-14,FluSight-baseline,3.0976732354714835,1.032085310635307
FluSight-ensemble,31,2023-10-28,2.2797723583334775,2,2023-10-14,FluSight-baseline,3.0976732354714835,0.7359628292060583
MIGHTE-Nsemble,31,2023-10-28,2.768782165844983,2,2023-10-14,FluSight-baseline,3.0976732354714835,0.8938264159497632
MOBS-GLEAM_FLUH,31,2023-10-28,5.7503026086956535,2,2023-10-14,FluSight-baseline,3.0976732354714835,1.856329629235546
CEPH-Rtrend_fluH,32,2023-10-28,3.2802065217391303,2,2023-10-14,FluSight-baseline,5.366402164782516,0.6112487325802327
FluSight-ensemble,32,2023-10-28,2.056781542183262,2,2023-10-14,FluSight-baseline,5.366402164782516,0.3832701089160016
MIGHTE-Nsemble,32,2023-10-28,2.1470381364738587,2,2023-10-14,FluSight-baseline,5.366402164782516,0.4000889367859875
MOBS-GLEAM_FLUH,32,2023-10-28,8.88041043478261,2,2023-10-14,FluSight-baseline,5.366402164782516,1.6548164230144882
CEPH-Rtrend_fluH,33,2023-10-28,1.5268195652173904,2,2023-10-14,FluSight-baseline,1.617999133186984,0.9436467139571351
FluSight-ensemble,33,2023-10-28,0.8830563280328849,2,2023-10-14,FluSight-baseline,1.617999133186984,0.5457705816526136
MIGHTE-Nsemble,33,2023-10-28,0.7781274267606296,2,2023-10-14,FluSight-baseline,1.617999133186984,0.48091955724843105
MOBS-GLEAM_FLUH,33,2023-10-28,6.375932608695653,2,2023-10-14,FluSight-baseline,1.617999133186984,3.9406279508549145
CEPH-Rtrend_fluH,34,2023-10-28,10.220434782608697,2,2023-10-14,FluSight-baseline,17.27161876573113,0.5917473585560613
FluSight-ensemble,34,2023-10-28,9.777267882094888,2,2023-10-14,FluSight-baseline,17.27161876573113,0.5660886807838827
MIGHTE-Nsemble,34,2023-10-28,5.763932343847046,2,2023-10-14,FluSight-baseline,17.27161876573113,0.33372276345534835
MOBS-GLEAM_FLUH,34,2023-10-28,30.18583347826087,2,2023-10-14,FluSight-baseline,17.27161876573113,1.7477130480759002
CEPH-Rtrend_fluH,35,2023-10-28,4.522617391304348,2,2023-10-14,FluSight-baseline,5.165900177827865,0.8754751806307645
FluSight-ensemble,35,2023-10-28,3.884309955363029,2,2023-10-14,FluSight-baseline,5.165900177827865,0.75191347522249
MIGHTE-Nsemble,35,2023-10-28,14.040651088046413,2,2023-10-14,FluSight-baseline,5.165900177827865,2.7179485868327724
MOBS-GLEAM_FLUH,35,2023-10-28,5.226057391304349,2,2023-10-14,FluSight-baseline,5.165900177827865,1.0116450592163355
CEPH-Rtrend_fluH,36,2023-10-28,13.30261739130435,2,2023-10-14,FluSight-baseline,20.565927419687274,0.6468279849402789
FluSight-ensemble,36,2023-10-28,14.395717573119718,2,2023-10-14,FluSight-baseline,20.565927419687274,0.6999790128277434
MIGHTE-Nsemble,36,2023-10-28,27.648473886091743,2,2023-10-14,FluSight-baseline,20.565927419687274,1.3443825470095025
MOBS-GLEAM_FLUH,36,2023-10-28,73.28710391304348,2,2023-10-14,FluSight-baseline,20.565927419687274,3.563520497640553
CEPH-Rtrend_fluH,37,2023-10-28,6.28913043478261,2,2023-10-14,FluSight-baseline,8.319791772548161,0.7559240191003475
FluSight-ensemble,37,2023-10-28,4.733984876360692,2,2023-10-14,FluSight-baseline,8.319791772548161,0.5690028074958396
MIGHTE-Nsemble,37,2023-10-28,19.491173179795737,2,2023-10-14,FluSight-baseline,8.319791772548161,2.3427477168489323
MOBS-GLEAM_FLUH,37,2023-10-28,32.35495782608696,2,2023-10-14,FluSight-baseline,8.319791772548161,3.888914375579063
CEPH-Rtrend_fluH,38,2023-10-28,1.3268108695652177,2,2023-10-14,FluSight-baseline,1.7437998799770613,0.7608733575452884
FluSight-ensemble,38,2023-10-28,1.6776456258695347,2,2023-10-14,FluSight-baseline,1.7437998799770613,0.9620631616809167
MIGHTE-Nsemble,38,2023-10-28,1.3790019799190534,2,2023-10-14,FluSight-baseline,1.7437998799770613,0.7908028872769468
MOBS-GLEAM_FLUH,38,2023-10-28,5.811556086956522,2,2023-10-14,FluSight-baseline,1.7437998799770613,3.33269668938902
CEPH-Rtrend_fluH,39,2023-10-28,5.724619565217388,2,2023-10-14,FluSight-baseline,9.50599319030147,0.6022116206708369
FluSight-ensemble,39,2023-10-28,6.35885775998846,2,2023-10-14,FluSight-baseline,9.50599319030147,0.6689314448990045
MIGHTE-Nsemble,39,2023-10-28,15.168579519050374,2,2023-10-14,FluSight-baseline,9.50599319030147,1.5956859231212348
MOBS-GLEAM_FLUH,39,2023-10-28,51.70280260869565,2,2023-10-14,FluSight-baseline,9.50599319030147,5.43896903497108
CEPH-Rtrend_fluH,40,2023-10-28,12.623921739130438,2,2023-10-14,FluSight-baseline,12.587132748784002,1.002922745877133
FluSight-ensemble,40,2023-10-28,9.846576714536287,2,2023-10-14,FluSight-baseline,12.587132748784002,0.7822732079700621
MIGHTE-Nsemble,40,2023-10-28,7.188207928557687,2,2023-10-14,FluSight-baseline,12.587132748784002,0.5710758813799047
MOBS-GLEAM_FLUH,40,2023-10-28,28.817739130434788,2,2023-10-14,FluSight-baseline,12.587132748784002,2.2894601737809404
CEPH-Rtrend_fluH,41,2023-10-28,4.977082608695652,2,2023-10-14,FluSight-baseline,7.063734496692793,0.7045965007639937
FluSight-ensemble,41,2023-10-28,3.110863676027685,2,2023-10-14,FluSight-baseline,7.063734496692793,0.4403992926806885
MIGHTE-Nsemble,41,2023-10-28,4.971925416513895,2,2023-10-14,FluSight-baseline,7.063734496692793,0.7038664064797066
MOBS-GLEAM_FLUH,41,2023-10-28,11.513597826086956,2,2023-10-14,FluSight-baseline,7.063734496692793,1.6299590296715665
CEPH-Rtrend_fluH,42,2023-10-28,24.890932608695653,2,2023-10-14,FluSight-baseline,17.0619469805785,1.4588565207141269
FluSight-ensemble,42,2023-10-28,11.603968893145456,2,2023-10-14,FluSight-baseline,17.0619469805785,0.6801081322286475
MIGHTE-Nsemble,42,2023-10-28,53.347660558192345,2,2023-10-14,FluSight-baseline,17.0619469805785,3.1267041574398062
MOBS-GLEAM_FLUH,42,2023-10-28,65.87380217391305,2,2023-10-14,FluSight-baseline,17.0619469805785,3.8608607944273157
CEPH-Rtrend_fluH,44,2023-10-28,1.0268282608695654,2,2023-10-14,FluSight-baseline,0.8566431155615909,1.198665164309884
FluSight-ensemble,44,2023-10-28,0.7785093469566996,2,2023-10-14,FluSight-baseline,0.8566431155615909,0.9087907587354286
MIGHTE-Nsemble,44,2023-10-28,0.7390135644103372,2,2023-10-14,FluSight-baseline,0.8566431155615909,0.8626854649101579
MOBS-GLEAM_FLUH,44,2023-10-28,4.594524782608696,2,2023-10-14,FluSight-baseline,0.8566431155615909,5.363405949508689
CEPH-Rtrend_fluH,45,2023-10-28,6.859565217391306,2,2023-10-14,FluSight-baseline,6.443514144228399,1.0645689702622245
FluSight-ensemble,45,2023-10-28,5.885155669331017,2,2023-10-14,FluSight-baseline,6.443514144228399,0.9133456585336255
MIGHTE-Nsemble,45,2023-10-28,47.151862498938996,2,2023-10-14,FluSight-baseline,6.443514144228399,7.317724683071268
MOBS-GLEAM_FLUH,45,2023-10-28,27.105870869565216,2,2023-10-14,FluSight-baseline,6.443514144228399,4.206690675746333
CEPH-Rtrend_fluH,46,2023-10-28,1.7546456521739138,2,2023-10-14,FluSight-baseline,1.7551060744737883,0.999737666966931
FluSight-ensemble,46,2023-10-28,0.9376466523290737,2,2023-10-14,FluSight-baseline,1.7551060744737883,0.5342393066528454
MIGHTE-Nsemble,46,2023-10-28,1.367906628173198,2,2023-10-14,FluSight-baseline,1.7551060744737883,0.7793868690149229
MOBS-GLEAM_FLUH,46,2023-10-28,6.418712608695654,2,2023-10-14,FluSight-baseline,1.7551060744737883,3.657165058026534
CEPH-Rtrend_fluH,47,2023-10-28,12.556584782608697,2,2023-10-14,FluSight-baseline,10.110052510090316,1.2419900658356249
FluSight-ensemble,47,2023-10-28,6.159227214278168,2,2023-10-14,FluSight-baseline,10.110052510090316,0.6092181230642437
MIGHTE-Nsemble,47,2023-10-28,34.09184141702411,2,2023-10-14,FluSight-baseline,10.110052510090316,3.3720736250379337
MOBS-GLEAM_FLUH,47,2023-10-28,26.518810869565222,2,2023-10-14,FluSight-baseline,10.110052510090316,2.6230141577502373
CEPH-Rtrend_fluH,48,2023-10-28,33.798984782608706,2,2023-10-14,FluSight-baseline,61.937099710975374,0.5456985383611603
FluSight-ensemble,48,2023-10-28,45.80263177131592,2,2023-10-14,FluSight-baseline,61.937099710975374,0.7395023658687655
MIGHTE-Nsemble,48,2023-10-28,32.11435755867172,2,2023-10-14,FluSight-baseline,61.937099710975374,0.5184995375716792
MOBS-GLEAM_FLUH,48,2023-10-28,92.13849739130436,2,2023-10-14,FluSight-baseline,61.937099710975374,1.4876140119776586
CEPH-Rtrend_fluH,49,2023-10-28,2.3700000000000006,2,2023-10-14,FluSight-baseline,1.9768000294350772,1.1989073071176
FluSight-ensemble,49,2023-10-28,1.4219381142353453,2,2023-10-14,FluSight-baseline,1.9768000294350772,0.7193130782387239
MIGHTE-Nsemble,49,2023-10-28,1.64152223377364,2,2023-10-14,FluSight-baseline,1.9768000294350772,0.8303936712519921
MOBS-GLEAM_FLUH,49,2023-10-28,11.074431304347828,2,2023-10-14,FluSight-baseline,1.9768000294350772,5.602201102512447
CEPH-Rtrend_fluH,50,2023-10-28,0.7894173913043478,2,2023-10-14,FluSight-baseline,1.1191903139248784,0.7053468757569453
FluSight-ensemble,50,2023-10-28,0.989014953552961,2,2023-10-14,FluSight-baseline,1.1191903139248784,0.883687913706645
MIGHTE-Nsemble,50,2023-10-28,0.6988869245223533,2,2023-10-14,FluSight-baseline,1.1191903139248784,0.624457624254657
MOBS-GLEAM_FLUH,50,2023-10-28,1.4437008695652178,2,2023-10-14,FluSight-baseline,1.1191903139248784,1.2899511831033599
CEPH-Rtrend_fluH,51,2023-10-28,10.27434782608696,2,2023-10-14,FluSight-baseline,9.8164313104218,1.0466479620938216
FluSight-ensemble,51,2023-10-28,6.978526242740309,2,2023-10-14,FluSight-baseline,9.8164313104218,0.710902569585693
MIGHTE-Nsemble,51,2023-10-28,70.81542988041511,2,2023-10-14,FluSight-baseline,9.8164313104218,7.213968869239942
MOBS-GLEAM_FLUH,51,2023-10-28,69.58143695652174,2,2023-10-14,FluSight-baseline,9.8164313104218,7.0882619921813435
CEPH-Rtrend_fluH,53,2023-10-28,32.68222826086957,2,2023-10-14,FluSight-baseline,22.28055778516482,1.4668496442504033
FluSight-ensemble,53,2023-10-28,26.425453918390705,2,2023-10-14,FluSight-baseline,22.28055778516482,1.1860319733999525
MIGHTE-Nsemble,53,2023-10-28,26.7379471430772,2,2023-10-14,FluSight-baseline,22.28055778516482,1.2000573504887866
MOBS-GLEAM_FLUH,53,2023-10-28,58.70504652173913,2,2023-10-14,FluSight-baseline,22.28055778516482,2.634810451685685
CEPH-Rtrend_fluH,54,2023-10-28,2.2959413043478265,2,2023-10-14,FluSight-baseline,4.3817366078008595,0.523979761873485
FluSight-ensemble,54,2023-10-28,2.593467458653248,2,2023-10-14,FluSight-baseline,4.3817366078008595,0.5918811856550359
MIGHTE-Nsemble,54,2023-10-28,4.799901464800831,2,2023-10-14,FluSight-baseline,4.3817366078008595,1.0954335904754082
MOBS-GLEAM_FLUH,54,2023-10-28,6.931980869565217,2,2023-10-14,FluSight-baseline,4.3817366078008595,1.582016786957054
CEPH-Rtrend_fluH,55,2023-10-28,2.9148717391304335,2,2023-10-14,FluSight-baseline,5.467089959660464,0.5331669609679266
FluSight-ensemble,55,2023-10-28,5.284883566870511,2,2023-10-14,FluSight-baseline,5.467089959660464,0.9666721429253254
MIGHTE-Nsemble,55,2023-10-28,6.041541534222978,2,2023-10-14,FluSight-baseline,5.467089959660464,1.105074469013894
MOBS-GLEAM_FLUH,55,2023-10-28,25.708940869565218,2,2023-10-14,FluSight-baseline,5.467089959660464,4.702490915507431
CEPH-Rtrend_fluH,56,2023-10-28,0.6486217391304345,2,2023-10-14,FluSight-baseline,1.4986030731829054,0.432817569066382
FluSight-ensemble,56,2023-10-28,1.924522073402589,2,2023-10-14,FluSight-baseline,1.4986030731829054,1.2842106811612684
MIGHTE-Nsemble,56,2023-10-28,1.8443690567155144,2,2023-10-14,FluSight-baseline,1.4986030731829054,1.2307255268055948
MOBS-GLEAM_FLUH,56,2023-10-28,3.4646121739130438,2,2023-10-14,FluSight-baseline,1.4986030731829054,2.311894480874447
CEPH-Rtrend_fluH,72,2023-10-28,27.090652173913035,2,2023-10-14,FluSight-baseline,41.130225322535836,0.6586555741300469
FluSight-ensemble,72,2023-10-28,42.13648066056782,2,2023-10-14,FluSight-baseline,41.130225322535836,1.0244651063820125
MIGHTE-Nsemble,72,2023-10-28,44.198099692782385,2,2023-10-14,FluSight-baseline,41.130225322535836,1.0745892916021935
CEPH-Rtrend_fluH,US,2023-10-28,326.3238369565217,2,2023-10-14,FluSight-baseline,378.6666881866646,0.8617706472127266
FluSight-ensemble,US,2023-10-28,173.55790193801477,2,2023-10-14,FluSight-baseline,378.6666881866646,0.4583395037180007
MIGHTE-Nsemble,US,2023-10-28,201.0747738114169,2,2023-10-14,FluSight-baseline,378.6666881866646,0.5310072950285414
MOBS-GLEAM_FLUH,US,2023-10-28,1107.9234504347828,2,2023-10-14,FluSight-baseline,378.6666881866646,2.9258540162070696
CEPH-Rtrend_fluH,01,2024-04-27,5.352182608695653,3,2024-04-06,FluSight-baseline,25.698093004495263,0.20827158683562308
FluSight-ensemble,01,2024-04-27,14.285704621540528,3,2024-04-06,FluSight-baseline,25.698093004495263,0.5559052424256379
MIGHTE-Nsemble,01,2024-04-27,16.449778114169867,3,2024-04-06,FluSight-baseline,25.698093004495263,0.6401166853623097
MOBS-GLEAM_FLUH,01,2024-04-27,13.01149086956522,3,2024-04-06,FluSight-baseline,25.698093004495263,0.5063212615538893
CEPH-Rtrend_fluH,02,2024-04-27,3.2115304347826084,3,2024-04-06,FluSight-baseline,3.915036187318394,0.8203067050019652
FluSight-ensemble,02,2024-04-27,3.0512231674221004,3,2024-04-06,FluSight-baseline,3.915036187318394,0.77936014418095
MIGHTE-Nsemble,02,2024-04-27,3.445950261887782,3,2024-04-06,FluSight-baseline,3.915036187318394,0.8801835020197061
MOBS-GLEAM_FLUH,02,2024-04-27,0.9286956521739131,3,2024-04-06,FluSight-baseline,3.915036187318394,0.23721253335592377
CEPH-Rtrend_fluH,04,2024-04-27,39.43956521739131,3,2024-04-06,FluSight-baseline,22.081805264878735,1.7860661637171584
FluSight-ensemble,04,2024-04-27,23.645570413625062,3,2024-04-06,FluSight-baseline,22.081805264878735,1.070816906950697
MIGHTE-Nsemble,04,2024-04-27,23.218661845348556,3,2024-04-06,FluSight-baseline,22.081805264878735,1.0514838604377152
MOBS-GLEAM_FLUH,04,2024-04-27,50.003926086956525,3,2024-04-06,FluSight-baseline,22.081805264878735,2.2644854207861402
CEPH-Rtrend_fluH,05,2024-04-27,12.50695652173913,3,2024-04-06,FluSight-baseline,25.79441383650794,0.48487073988235
FluSight-ensemble,05,2024-04-27,7.723437050633553,3,2024-04-06,FluSight-baseline,25.79441383650794,0.29942285564567633
MIGHTE-Nsemble,05,2024-04-27,11.69555811272951,3,2024-04-06,FluSight-baseline,25.79441383650794,0.4534143782781482
MOBS-GLEAM_FLUH,05,2024-04-27,2.502464782608696,3,2024-04-06,FluSight-baseline,25.79441383650794,0.097015764671762
CEPH-Rtrend_fluH,06,2024-04-27,21.800443478260867,3,2024-04-06,FluSight-baseline,48.577396427877346,0.4487775196150723
FluSight-ensemble,06,2024-04-27,23.53411294945667,3,2024-04-06,FluSight-baseline,48.577396427877346,0.4844663296106795
MIGHTE-Nsemble,06,2024-04-27,39.390272968529416,3,2024-04-06,FluSight-baseline,48.577396427877346,0.8108765776900371
MOBS-GLEAM_FLUH,06,2024-04-27,44.68592173913043,3,2024-04-06,FluSight-baseline,48.577396427877346,0.9198912462399138
CEPH-Rtrend_fluH,08,2024-04-27,6.94,3,2024-04-06,FluSight-baseline,23.722369077973394,0.2925508821310728
FluSight-ensemble,08,2024-04-27,11.918019684775365,3,2024-04-06,FluSight-baseline,23.722369077973394,0.5023958461147727
MIGHTE-Nsemble,08,2024-04-27,14.348863106509295,3,2024-04-06,FluSight-baseline,23.722369077973394,0.6048663630241066
MOBS-GLEAM_FLUH,08,2024-04-27,3.0156521739130433,3,2024-04-06,FluSight-baseline,23.722369077973394,0.12712272387301846
CEPH-Rtrend_fluH,09,2024-04-27,13.792608695652175,3,2024-04-06,FluSight-baseline,14.946157628815419,0.9228196997642216
FluSight-ensemble,09,2024-04-27,7.866589995746694,3,2024-04-06,FluSight-baseline,14.946157628815419,0.5263285849856364
MIGHTE-Nsemble,09,2024-04-27,12.384367269808724,3,2024-04-06,FluSight-baseline,14.946157628815419,0.8285987326891497
MOBS-GLEAM_FLUH,09,2024-04-27,25.120434782608694,3,2024-04-06,FluSight-baseline,14.946157628815419,1.6807286130970407
CEPH-Rtrend_fluH,10,2024-04-27,2.0469565217391303,3,2024-04-06,FluSight-baseline,7.333327067901115,0.27913067326546964
FluSight-ensemble,10,2024-04-27,4.173871363272586,3,2024-04-06,FluSight-baseline,7.333327067901115,0.5691647630912496
MIGHTE-Nsemble,10,2024-04-27,1.837724255209443,3,2024-04-06,FluSight-baseline,7.333327067901115,0.2505989761800467
MOBS-GLEAM_FLUH,10,2024-04-27,0.7804347826086956,3,2024-04-06,FluSight-baseline,7.333327067901115,0.10642301582657561
CEPH-Rtrend_fluH,11,2024-04-27,3.659565217391304,3,2024-04-06,FluSight-baseline,5.0234059628857155,0.7285027816643057
FluSight-ensemble,11,2024-04-27,2.7112530276376856,3,2024-04-06,FluSight-baseline,5.0234059628857155,0.5397240532955444
MIGHTE-Nsemble,11,2024-04-27,4.376842458944386,3,2024-04-06,FluSight-baseline,5.0234059628857155,0.8712898163679552
MOBS-GLEAM_FLUH,11,2024-04-27,1.2513043478260872,3,2024-04-06,FluSight-baseline,5.0234059628857155,0.2490948087952801
CEPH-Rtrend_fluH,12,2024-04-27,79.97135869565216,3,2024-04-06,FluSight-baseline,68.48209661964006,1.1677703026504167
FluSight-ensemble,12,2024-04-27,28.849095716322346,3,2024-04-06,FluSight-baseline,68.48209661964006,0.42126478510952425
MIGHTE-Nsemble,12,2024-04-27,37.187549225496255,3,2024-04-06,FluSight-baseline,68.48209661964006,0.5430258572841532
MOBS-GLEAM_FLUH,12,2024-04-27,25.055909565217394,3,2024-04-06,FluSight-baseline,68.48209661964006,0.3658753280347375
CEPH-Rtrend_fluH,13,2024-04-27,8.420652173913039,3,2024-04-06,FluSight-baseline,20.520158408888438,0.4103599985010632
FluSight-ensemble,13,2024-04-27,8.82036470702426,3,2024-04-06,FluSight-baseline,20.520158408888438,0.4298390164085508
MIGHTE-Nsemble,13,2024-04-27,9.977568394237082,3,2024-04-06,FluSight-baseline,20.520158408888438,0.4862325229377973
MOBS-GLEAM_FLUH,13,2024-04-27,3.5391552173913046,3,2024-04-06,FluSight-baseline,20.520158408888438,0.17247211970148812
CEPH-Rtrend_fluH,15,2024-04-27,4.22851304347826,3,2024-04-06,FluSight-baseline,3.6227040139531836,1.167225648905278
FluSight-ensemble,15,2024-04-27,4.254648333368484,3,2024-04-06,FluSight-baseline,3.6227040139531836,1.1744399534108523
MIGHTE-Nsemble,15,2024-04-27,4.033507752175093,3,2024-04-06,FluSight-baseline,3.6227040139531836,1.1133969920367937
MOBS-GLEAM_FLUH,15,2024-04-27,3.23418,3,2024-04-06,FluSight-baseline,3.6227040139531836,0.892753034071581
CEPH-Rtrend_fluH,16,2024-04-27,4.340000000000001,3,2024-04-06,FluSight-baseline,16.755518670491057,0.2590191378344725
FluSight-ensemble,16,2024-04-27,5.542185216811161,3,2024-04-06,FluSight-baseline,16.755518670491057,0.33076775036345296
MIGHTE-Nsemble,16,2024-04-27,5.914071181293365,3,2024-04-06,FluSight-baseline,16.755518670491057,0.3529625849009925
MOBS-GLEAM_FLUH,16,2024-04-27,1.7182608695652175,3,2024-04-06,FluSight-baseline,16.755518670491057,0.10254895138467594
CEPH-Rtrend_fluH,17,2024-04-27,11.376304347826085,3,2024-04-06,FluSight-baseline,61.50985223930502,0.18495092954485404
FluSight-ensemble,17,2024-04-27,24.965947124817554,3,2024-04-06,FluSight-baseline,61.50985223930502,0.40588533732266424
MIGHTE-Nsemble,17,2024-04-27,51.79407614990671,3,2024-04-06,FluSight-baseline,61.50985223930502,0.842045205187635
MOBS-GLEAM_FLUH,17,2024-04-27,4.751408695652175,3,2024-04-06,FluSight-baseline,61.50985223930502,0.07724630319654723
CEPH-Rtrend_fluH,18,2024-04-27,10.080434782608696,3,2024-04-06,FluSight-baseline,71.61064695392606,0.14076726312910423
FluSight-ensemble,18,2024-04-27,33.70926842095093,3,2024-04-06,FluSight-baseline,71.61064695392606,0.4707298405311057
MIGHTE-Nsemble,18,2024-04-27,58.922800451220006,3,2024-04-06,FluSight-baseline,71.61064695392606,0.8228217863906556
MOBS-GLEAM_FLUH,18,2024-04-27,3.226521739130435,3,2024-04-06,FluSight-baseline,71.61064695392606,0.04505645286526127
CEPH-Rtrend_fluH,19,2024-04-27,6.976095652173914,3,2024-04-06,FluSight-baseline,41.01026223003535,0.17010609717742106
FluSight-ensemble,19,2024-04-27,12.822976368770252,3,2024-04-06,FluSight-baseline,41.01026223003535,0.3126772586052591
MIGHTE-Nsemble,19,2024-04-27,7.526319395228411,3,2024-04-06,FluSight-baseline,41.01026223003535,0.18352283028603114
MOBS-GLEAM_FLUH,19,2024-04-27,3.623341739130435,3,2024-04-06,FluSight-baseline,41.01026223003535,0.08835207438582895
CEPH-Rtrend_fluH,20,2024-04-27,8.093478260869569,3,2024-04-06,FluSight-baseline,20.384683287028523,0.39703723363804866
FluSight-ensemble,20,2024-04-27,7.950494015719187,3,2024-04-06,FluSight-baseline,20.384683287028523,0.3900229355429015
MIGHTE-Nsemble,20,2024-04-27,3.850757744637341,3,2024-04-06,FluSight-baseline,20.384683287028523,0.18890446765428584
MOBS-GLEAM_FLUH,20,2024-04-27,8.85579956521739,3,2024-04-06,FluSight-baseline,20.384683287028523,0.43443400324265236
CEPH-Rtrend_fluH,21,2024-04-27,15.06309782608696,3,2024-04-06,FluSight-baseline,53.5408288729409,0.28133852506903806
FluSight-ensemble,21,2024-04-27,23.9127761920253,3,2024-04-06,FluSight-baseline,53.5408288729409,0.44662693304157314
MIGHTE-Nsemble,21,2024-04-27,32.10183340040689,3,2024-04-06,FluSight-baseline,53.5408288729409,0.5995766983097809
MOBS-GLEAM_FLUH,21,2024-04-27,4.577826086956522,3,2024-04-06,FluSight-baseline,53.5408288729409,0.0855015916511169
CEPH-Rtrend_fluH,22,2024-04-27,18.86391304347826,3,2024-04-06,FluSight-baseline,17.227411390657384,1.0949940542842302
FluSight-ensemble,22,2024-04-27,8.959599489920292,3,2024-04-06,FluSight-baseline,17.227411390657384,0.5200781061500152
MIGHTE-Nsemble,22,2024-04-27,7.817854911922269,3,2024-04-06,FluSight-baseline,17.227411390657384,0.4538032287405627
MOBS-GLEAM_FLUH,22,2024-04-27,6.196417391304347,3,2024-04-06,FluSight-baseline,17.227411390657384,0.35968360253269005
CEPH-Rtrend_fluH,23,2024-04-27,3.847391304347826,3,2024-04-06,FluSight-baseline,5.815052453220185,0.6616262424627429
FluSight-ensemble,23,2024-04-27,2.9490557224375054,3,2024-04-06,FluSight-baseline,5.815052453220185,0.5071417233398153
MIGHTE-Nsemble,23,2024-04-27,5.509471527919234,3,2024-04-06,FluSight-baseline,5.815052453220185,0.9474500139492757
MOBS-GLEAM_FLUH,23,2024-04-27,3.9669565217391307,3,2024-04-06,FluSight-baseline,5.815052453220185,0.6821875733111162
CEPH-Rtrend_fluH,24,2024-04-27,8.739139130434783,3,2024-04-06,FluSight-baseline,30.98487328260239,0.28204534034165946
FluSight-ensemble,24,2024-04-27,14.784978862915306,3,2024-04-06,FluSight-baseline,30.98487328260239,0.4771676400954295
MIGHTE-Nsemble,24,2024-04-27,12.366873046769072,3,2024-04-06,FluSight-baseline,30.98487328260239,0.3991261456509784
MOBS-GLEAM_FLUH,24,2024-04-27,2.3393452173913047,3,2024-04-06,FluSight-baseline,30.98487328260239,0.0754995896241027
CEPH-Rtrend_fluH,25,2024-04-27,12.28913043478261,3,2024-04-06,FluSight-baseline,86.32635358757936,0.14235664920463836
FluSight-ensemble,25,2024-04-27,35.04697986685237,3,2024-04-06,FluSight-baseline,86.32635358757936,0.4059823959933242
MIGHTE-Nsemble,25,2024-04-27,13.758052181849159,3,2024-04-06,FluSight-baseline,86.32635358757936,0.15937256249207157
MOBS-GLEAM_FLUH,25,2024-04-27,4.528808695652175,3,2024-04-06,FluSight-baseline,86.32635358757936,0.052461484905158555
CEPH-Rtrend_fluH,26,2024-04-27,40.95739130434783,3,2024-04-06,FluSight-baseline,246.53342577114904,0.16613321774211492
FluSight-ensemble,26,2024-04-27,92.67621453094813,3,2024-04-06,FluSight-baseline,246.53342577114904,0.3759174409760452
MIGHTE-Nsemble,26,2024-04-27,107.95322597423765,3,2024-04-06,FluSight-baseline,246.53342577114904,0.43788474376877395
MOBS-GLEAM_FLUH,26,2024-04-27,8.325987826086958,3,2024-04-06,FluSight-baseline,246.53342577114904,0.03377224731309161
CEPH-Rtrend_fluH,27,2024-04-27,6.8074,3,2024-04-06,FluSight-baseline,53.3822382504912,0.1275218166772421
FluSight-ensemble,27,2024-04-27,22.950563580624422,3,2024-04-06,FluSight-baseline,53.3822382504912,0.42992883649672076
MIGHTE-Nsemble,27,2024-04-27,13.861879812959753,3,2024-04-06,FluSight-baseline,53.3822382504912,0.25967213566269304
MOBS-GLEAM_FLUH,27,2024-04-27,3.030487391304348,3,2024-04-06,FluSight-baseline,53.3822382504912,0.05676958274181137
CEPH-Rtrend_fluH,28,2024-04-27,5.866956521739132,3,2024-04-06,FluSight-baseline,15.467926855703347,0.3792981810989016
FluSight-ensemble,28,2024-04-27,7.7447135506924045,3,2024-04-06,FluSight-baseline,15.467926855703347,0.5006949944191628
MIGHTE-Nsemble,28,2024-04-27,11.350415125910516,3,2024-04-06,FluSight-baseline,15.467926855703347,0.7338032583031889
MOBS-GLEAM_FLUH,28,2024-04-27,4.567684782608696,3,2024-04-06,FluSight-baseline,15.467926855703347,0.29530038674345654
CEPH-Rtrend_fluH,29,2024-04-27,9.140869565217395,3,2024-04-06,FluSight-baseline,73.30897039579088,0.12468964597192363
FluSight-ensemble,29,2024-04-27,22.336193970153722,3,2024-04-06,FluSight-baseline,73.30897039579088,0.30468568647959327
MIGHTE-Nsemble,29,2024-04-27,21.972627593440656,3,2024-04-06,FluSight-baseline,73.30897039579088,0.29972631554926654
MOBS-GLEAM_FLUH,29,2024-04-27,4.370713043478262,3,2024-04-06,FluSight-baseline,73.30897039579088,0.05962043962534238
CEPH-Rtrend_fluH,30,2024-04-27,3.9909239130434777,3,2024-04-06,FluSight-baseline,14.645666176944378,0.27249862620289017
FluSight-ensemble,30,2024-04-27,6.91366206174263,3,2024-04-06,FluSight-baseline,14.645666176944378,0.4720619723414366
MIGHTE-Nsemble,30,2024-04-27,5.336276523397944,3,2024-04-06,FluSight-baseline,14.645666176944378,0.36435874332561685
